"line","song_id","song_name","artist_id","artist_name","song_line","album"
"Let's go little kitty cat",72523,"Kitty Kat",498,"Beyoncé",13,"B'Day"
"Quite frankly: no more givin' it",72523,"Kitty Kat",498,"Beyoncé",14,"B'Day"
"I'm not feelin' it",72523,"Kitty Kat",498,"Beyoncé",15,"B'Day"
"It's like we at two places, but different paces",72523,"Kitty Kat",498,"Beyoncé",16,"B'Day"
"We in trouble, but you won't meet me at the bridge",72523,"Kitty Kat",498,"Beyoncé",17,"B'Day"
"It hurts, it feels deserted",72523,"Kitty Kat",498,"Beyoncé",18,"B'Day"
"Did you forget where your heart lives?",72523,"Kitty Kat",498,"Beyoncé",19,"B'Day"
"What about my body, body?",72523,"Kitty Kat",498,"Beyoncé",20,"B'Day"
"You don't want my body, body?",72523,"Kitty Kat",498,"Beyoncé",21,"B'Day"
"Acting like I'm not nobody",72523,"Kitty Kat",498,"Beyoncé",22,"B'Day"
"You gon' make me call somebody",72523,"Kitty Kat",498,"Beyoncé",23,"B'Day"
"What about my body, body?",72523,"Kitty Kat",498,"Beyoncé",24,"B'Day"
"What about my body, body?",72523,"Kitty Kat",498,"Beyoncé",25,"B'Day"
"You would rather go and party",72523,"Kitty Kat",498,"Beyoncé",26,"B'Day"
"Somehow, somewhere I'll be naughty",72523,"Kitty Kat",498,"Beyoncé",27,"B'Day"
"You know I hate sleeping alone",72523,"Kitty Kat",498,"Beyoncé",28,"B'Day"
"But you said that you would soon be home",72523,"Kitty Kat",498,"Beyoncé",29,"B'Day"
"But baby, that was a long time ago",72523,"Kitty Kat",498,"Beyoncé",30,"B'Day"
"I'm not feelin' it, I'm not feelin' it",72523,"Kitty Kat",498,"Beyoncé",31,"B'Day"
"On top of you not callin' me back",72523,"Kitty Kat",498,"Beyoncé",32,"B'Day"
"You see, I bet you think it's all on track",72523,"Kitty Kat",498,"Beyoncé",33,"B'Day"
"And you actin' like it's all o' that",72523,"Kitty Kat",498,"Beyoncé",34,"B'Day"
"I'm not feelin' it, I'm not feelin' it",72523,"Kitty Kat",498,"Beyoncé",35,"B'Day"
"Let's go, let's go little kitty cat",72523,"Kitty Kat",498,"Beyoncé",36,"B'Day"
"I think it's time to go",72523,"Kitty Kat",498,"Beyoncé",37,"B'Day"
"Let's go little kitty cat",72523,"Kitty Kat",498,"Beyoncé",38,"B'Day"
"He don't want no mo'",72523,"Kitty Kat",498,"Beyoncé",39,"B'Day"
"Let's go little kitty cat",72523,"Kitty Kat",498,"Beyoncé",40,"B'Day"
"Quite frankly: no more givin' it",72523,"Kitty Kat",498,"Beyoncé",41,"B'Day"
"I'm not feelin' it",72523,"Kitty Kat",498,"Beyoncé",42,"B'Day"
"(Let me show you how to get there)",72523,"Kitty Kat",498,"Beyoncé",43,"B'Day"
"Take a left to compassion (Lights will be flashin')",72523,"Kitty Kat",498,"Beyoncé",44,"B'Day"
"Keep straight and you'll see the sun right there",72523,"Kitty Kat",498,"Beyoncé",45,"B'Day"
"Affection (You're in the wrong direction)",72523,"Kitty Kat",498,"Beyoncé",46,"B'Day"
"If I get caught, see, it just seems that you don't care",72523,"Kitty Kat",498,"Beyoncé",47,"B'Day"
"What about my body, body?",72523,"Kitty Kat",498,"Beyoncé",48,"B'Day"
"You don't want my body, body",72523,"Kitty Kat",498,"Beyoncé",49,"B'Day"
"Acting like I'm not nobody",72523,"Kitty Kat",498,"Beyoncé",50,"B'Day"
"You gon' make me call somebody",72523,"Kitty Kat",498,"Beyoncé",51,"B'Day"
"What about my body, body?",72523,"Kitty Kat",498,"Beyoncé",52,"B'Day"
"What about my body, body?",72523,"Kitty Kat",498,"Beyoncé",53,"B'Day"
"You would rather go and party",72523,"Kitty Kat",498,"Beyoncé",54,"B'Day"
"Somehow, somewhere I'll be naughty",72523,"Kitty Kat",498,"Beyoncé",55,"B'Day"
"You know I hate sleeping alone",72523,"Kitty Kat",498,"Beyoncé",56,"B'Day"
"But you said that you would soon be home (said that you would soon be home)",72523,"Kitty Kat",498,"Beyoncé",57,"B'Day"
"But baby, that was a long time ago",72523,"Kitty Kat",498,"Beyoncé",58,"B'Day"
"I'm not feelin' it, I'm not feelin' it",72523,"Kitty Kat",498,"Beyoncé",59,"B'Day"
"On top of you not calling me back",72523,"Kitty Kat",498,"Beyoncé",60,"B'Day"
"You see, I bet you think it's all on track",72523,"Kitty Kat",498,"Beyoncé",61,"B'Day"
"And you actin' like it's all o' that",72523,"Kitty Kat",498,"Beyoncé",62,"B'Day"
"I'm not feeling it, I'm not feeling it",72523,"Kitty Kat",498,"Beyoncé",63,"B'Day"
"Let's go, let's go little kitty cat",72523,"Kitty Kat",498,"Beyoncé",64,"B'Day"
"I think it's time to go",72523,"Kitty Kat",498,"Beyoncé",65,"B'Day"
"He don't want no mo'",72523,"Kitty Kat",498,"Beyoncé",66,"B'Day"
"Let's go little kitty cat",72523,"Kitty Kat",498,"Beyoncé",67,"B'Day"
"Quite frankly: no more givin' it",72523,"Kitty Kat",498,"Beyoncé",68,"B'Day"
"I'm not feelin' it",72523,"Kitty Kat",498,"Beyoncé",69,"B'Day"
"I'm taking back the things I got from you, you",72523,"Kitty Kat",498,"Beyoncé",70,"B'Day"
"And that includes my sweet little nookie too, too",72523,"Kitty Kat",498,"Beyoncé",71,"B'Day"
"Let's go, let's go, let's go little kitty cat (Kitty cat)",72523,"Kitty Kat",498,"Beyoncé",72,"B'Day"
"He don't want you anymore, no (Uh, uh, uh)",72523,"Kitty Kat",498,"Beyoncé",73,"B'Day"
"Let's go, let's go, let's go little kitty cat (Kitty cat)",72523,"Kitty Kat",498,"Beyoncé",74,"B'Day"
"He don't want you anymore, no",72523,"Kitty Kat",498,"Beyoncé",75,"B'Day"
"(Ooh, ooh)",72523,"Kitty Kat",498,"Beyoncé",76,"B'Day"
"Got diamonds on my neck",72523,"Kitty Kat",498,"Beyoncé",77,"B'Day"
"Got diamonds on my records",72523,"Kitty Kat",498,"Beyoncé",78,"B'Day"
"Since 16, I was coming down reppin' Texas",72523,"Kitty Kat",498,"Beyoncé",79,"B'Day"
"How you gon' neglect this? You is just a hot mess",72523,"Kitty Kat",498,"Beyoncé",80,"B'Day"
"You can call Tyrone, you ain't gots to lie Craig",72523,"Kitty Kat",498,"Beyoncé",81,"B'Day"
"What about my body, body?",72523,"Kitty Kat",498,"Beyoncé",82,"B'Day"
"What about by my body, body?",72523,"Kitty Kat",498,"Beyoncé",83,"B'Day"
"I'm in the house all alone, you rather go and party?",72523,"Kitty Kat",498,"Beyoncé",84,"B'Day"
"What about my body, body?",72523,"Kitty Kat",498,"Beyoncé",85,"B'Day"
"You don't want my body, body?",72523,"Kitty Kat",498,"Beyoncé",86,"B'Day"
"Acting like I'm nobody",72523,"Kitty Kat",498,"Beyoncé",87,"B'Day"
"You gon' make me call somebody",72523,"Kitty Kat",498,"Beyoncé",88,"B'Day"
"Let's go, let's go little kitty cat",72523,"Kitty Kat",498,"Beyoncé",89,"B'Day"
"I think it's time to go",72523,"Kitty Kat",498,"Beyoncé",90,"B'Day"
"Let's go, little kitty cat",72523,"Kitty Kat",498,"Beyoncé",91,"B'Day"
"He ain't want no mo'",72523,"Kitty Kat",498,"Beyoncé",92,"B'Day"
"Let's go little kitty cat",72523,"Kitty Kat",498,"Beyoncé",93,"B'Day"
"No mo' getting' it, I'm not feelin' it",72523,"Kitty Kat",498,"Beyoncé",94,"B'Day"
"Don't you worry 'bout a club",58366,"Lay Up Under Me",498,"Beyoncé",1,"4"
"Just come and lay up under me tonight",58366,"Lay Up Under Me",498,"Beyoncé",2,"4"
"I was out shopping thinking of something I should get you",58366,"Lay Up Under Me",498,"Beyoncé",3,"4"
"Cause I've been gone so many weeks, damn, I miss you",58366,"Lay Up Under Me",498,"Beyoncé",4,"4"
"Don't wanna do nothing more than just stare at your face",58366,"Lay Up Under Me",498,"Beyoncé",5,"4"
"And let you know I'm happy you're my best friend",58366,"Lay Up Under Me",498,"Beyoncé",6,"4"
"Part of this fortune, boy, I owe you",58366,"Lay Up Under Me",498,"Beyoncé",7,"4"
"For being always there to talk to",58366,"Lay Up Under Me",498,"Beyoncé",8,"4"
"Take some time out, starting with today",58366,"Lay Up Under Me",498,"Beyoncé",9,"4"
"For my babe",58366,"Lay Up Under Me",498,"Beyoncé",10,"4"
"We're gonna hit the floor at home",58366,"Lay Up Under Me",498,"Beyoncé",11,"4"
"We'll let the candles be your light tonight",58366,"Lay Up Under Me",498,"Beyoncé",12,"4"
"And I'ma DJ all of your songs",58366,"Lay Up Under Me",498,"Beyoncé",13,"4"
"You ain't got to worry 'bout a club",58366,"Lay Up Under Me",498,"Beyoncé",14,"4"
"Just come and lay up under me tonight",58366,"Lay Up Under Me",498,"Beyoncé",15,"4"
"Tonight, tonight, tonight",58366,"Lay Up Under Me",498,"Beyoncé",16,"4"
"Tonight tonight, tonight",58366,"Lay Up Under Me",498,"Beyoncé",17,"4"
"Tonight tonight, tonight",58366,"Lay Up Under Me",498,"Beyoncé",18,"4"
"Don't you worry 'bout a club",58366,"Lay Up Under Me",498,"Beyoncé",19,"4"
"Just come and lay up under me tonight",58366,"Lay Up Under Me",498,"Beyoncé",20,"4"
"Let's pop a bottle of the vintage that I bought you!",58366,"Lay Up Under Me",498,"Beyoncé",21,"4"
"I'll model sexy pictures right on top of you",58366,"Lay Up Under Me",498,"Beyoncé",22,"4"
"Ten years together, still feels like we're making love for the first time",58366,"Lay Up Under Me",498,"Beyoncé",23,"4"
"Like I'm in high-school sneaking with my boyfriend",58366,"Lay Up Under Me",498,"Beyoncé",24,"4"
"All of this fortune, boy, I owe you",58366,"Lay Up Under Me",498,"Beyoncé",25,"4"
"For being always here to talk to",58366,"Lay Up Under Me",498,"Beyoncé",26,"4"
"Taking time out, starting with today",58366,"Lay Up Under Me",498,"Beyoncé",27,"4"
"For my babe",58366,"Lay Up Under Me",498,"Beyoncé",28,"4"
"We're gonna hit the floor at home",58366,"Lay Up Under Me",498,"Beyoncé",29,"4"
"We'll let the candles be your light tonight",58366,"Lay Up Under Me",498,"Beyoncé",30,"4"
"And I'ma DJ all of your songs",58366,"Lay Up Under Me",498,"Beyoncé",31,"4"
"You ain't got to worry 'bout a club",58366,"Lay Up Under Me",498,"Beyoncé",32,"4"
"Just come and lay up under me tonight",58366,"Lay Up Under Me",498,"Beyoncé",33,"4"
"Tonight, tonight, tonight",58366,"Lay Up Under Me",498,"Beyoncé",34,"4"
"Tonight tonight, tonight",58366,"Lay Up Under Me",498,"Beyoncé",35,"4"
"Tonight tonight, tonight",58366,"Lay Up Under Me",498,"Beyoncé",36,"4"
"Don't you worry 'bout a club",58366,"Lay Up Under Me",498,"Beyoncé",37,"4"
"Just come and lay up under me tonight",58366,"Lay Up Under Me",498,"Beyoncé",38,"4"
"Boy, if you just call, I'm on my way",58366,"Lay Up Under Me",498,"Beyoncé",39,"4"
"When it comes to my baby, I bring my best",58366,"Lay Up Under Me",498,"Beyoncé",40,"4"
"I just wanna party tonight",58366,"Lay Up Under Me",498,"Beyoncé",41,"4"
"'Cause it's obvious to see that you're all I wanna be",58366,"Lay Up Under Me",498,"Beyoncé",42,"4"
"Uh, just let me look at you!",58366,"Lay Up Under Me",498,"Beyoncé",43,"4"
"Uh, you look so sexy boy, I wanna taste!",58366,"Lay Up Under Me",498,"Beyoncé",44,"4"
"All unwrapped and on it's way",58366,"Lay Up Under Me",498,"Beyoncé",45,"4"
"When I groove with you",58366,"Lay Up Under Me",498,"Beyoncé",46,"4"
"Oh, you'll feel so good boy you're my favorite place",58366,"Lay Up Under Me",498,"Beyoncé",47,"4"
"Just come and lay up under me!",58366,"Lay Up Under Me",498,"Beyoncé",48,"4"
"We're gonna hit the floor at home",58366,"Lay Up Under Me",498,"Beyoncé",49,"4"
"We'll let the candles be your light tonight",58366,"Lay Up Under Me",498,"Beyoncé",50,"4"
"And I'ma DJ all of your songs",58366,"Lay Up Under Me",498,"Beyoncé",51,"4"
"You ain't got to worry 'bout a club",58366,"Lay Up Under Me",498,"Beyoncé",52,"4"
"Just come and lay up under me tonight",58366,"Lay Up Under Me",498,"Beyoncé",53,"4"
"Tonight, tonight, tonight",58366,"Lay Up Under Me",498,"Beyoncé",54,"4"
"Tonight tonight, tonight",58366,"Lay Up Under Me",498,"Beyoncé",55,"4"
"Tonight tonight, tonight",58366,"Lay Up Under Me",498,"Beyoncé",56,"4"
"Don't you worry 'bout a club",58366,"Lay Up Under Me",498,"Beyoncé",57,"4"
"Just come and lay up under me tonight",58366,"Lay Up Under Me",498,"Beyoncé",58,"4"
"Listen to the song here in my heart",77722,"Listen",498,"Beyoncé",1,"Dreamgirls"
"A melody I start, but can't complete",77722,"Listen",498,"Beyoncé",2,"Dreamgirls"
"Listen to the sound from deep within",77722,"Listen",498,"Beyoncé",3,"Dreamgirls"
"It's only beginning to find release",77722,"Listen",498,"Beyoncé",4,"Dreamgirls"
"Oh the time has come for my dreams to be heard",77722,"Listen",498,"Beyoncé",5,"Dreamgirls"
"They will not be pushed aside and turned",77722,"Listen",498,"Beyoncé",6,"Dreamgirls"
"Into your own, all 'cause you won't listen",77722,"Listen",498,"Beyoncé",7,"Dreamgirls"
"Listen, I am alone at a crossroads",77722,"Listen",498,"Beyoncé",8,"Dreamgirls"
"I'm not at home in my own home",77722,"Listen",498,"Beyoncé",9,"Dreamgirls"
"And I've tried and tried",77722,"Listen",498,"Beyoncé",10,"Dreamgirls"
"To say what's on my mind",77722,"Listen",498,"Beyoncé",11,"Dreamgirls"
"You should have known, oh",77722,"Listen",498,"Beyoncé",12,"Dreamgirls"
"Now I'm done believin' you",77722,"Listen",498,"Beyoncé",13,"Dreamgirls"
"You don't know what I'm feelin'",77722,"Listen",498,"Beyoncé",14,"Dreamgirls"
"I'm more than what",77722,"Listen",498,"Beyoncé",15,"Dreamgirls"
"You've made of me",77722,"Listen",498,"Beyoncé",16,"Dreamgirls"
"I found the voice you think you gave to me",77722,"Listen",498,"Beyoncé",17,"Dreamgirls"
"But now I've gotta find my own",77722,"Listen",498,"Beyoncé",18,"Dreamgirls"
"You should have listened",77722,"Listen",498,"Beyoncé",19,"Dreamgirls"
"There was someone here inside",77722,"Listen",498,"Beyoncé",20,"Dreamgirls"
"Someone I thought had died",77722,"Listen",498,"Beyoncé",21,"Dreamgirls"
"So long ago",77722,"Listen",498,"Beyoncé",22,"Dreamgirls"
"Oh, I'm screamin' out",77722,"Listen",498,"Beyoncé",23,"Dreamgirls"
"And my dreams will be heard",77722,"Listen",498,"Beyoncé",24,"Dreamgirls"
"They will not be pushed aside or turned",77722,"Listen",498,"Beyoncé",25,"Dreamgirls"
"Into your own",77722,"Listen",498,"Beyoncé",26,"Dreamgirls"
"All 'cause you won't listen",77722,"Listen",498,"Beyoncé",27,"Dreamgirls"
"Listen. I am alone at a crossroads",77722,"Listen",498,"Beyoncé",28,"Dreamgirls"
"I'm not at home in my own home",77722,"Listen",498,"Beyoncé",29,"Dreamgirls"
"And I've tried and tried",77722,"Listen",498,"Beyoncé",30,"Dreamgirls"
"To say what's on my mind",77722,"Listen",498,"Beyoncé",31,"Dreamgirls"
"You should have known, oh",77722,"Listen",498,"Beyoncé",32,"Dreamgirls"
"Now I'm done believin' you",77722,"Listen",498,"Beyoncé",33,"Dreamgirls"
"You don't know what I'm feelin'",77722,"Listen",498,"Beyoncé",34,"Dreamgirls"
"I'm more than what",77722,"Listen",498,"Beyoncé",35,"Dreamgirls"
"You've made of me",77722,"Listen",498,"Beyoncé",36,"Dreamgirls"
"I followed the voice you gave to me",77722,"Listen",498,"Beyoncé",37,"Dreamgirls"
"But now I've gotta find my own",77722,"Listen",498,"Beyoncé",38,"Dreamgirls"
"I don't know where I belong",77722,"Listen",498,"Beyoncé",39,"Dreamgirls"
"But I'll be moving on",77722,"Listen",498,"Beyoncé",40,"Dreamgirls"
"If you don't, if you won't",77722,"Listen",498,"Beyoncé",41,"Dreamgirls"
"Listen to the song here in my heart",77722,"Listen",498,"Beyoncé",42,"Dreamgirls"
"A melody I start, but I will complete",77722,"Listen",498,"Beyoncé",43,"Dreamgirls"
"Now I'm done believin' you",77722,"Listen",498,"Beyoncé",44,"Dreamgirls"
"You don't know what I'm feelin'",77722,"Listen",498,"Beyoncé",45,"Dreamgirls"
"I'm more than what you made of me",77722,"Listen",498,"Beyoncé",46,"Dreamgirls"
"I followed the voice you think you gave to me",77722,"Listen",498,"Beyoncé",47,"Dreamgirls"
"But now I've gotta find my own, my own",77722,"Listen",498,"Beyoncé",48,"Dreamgirls"
"OMG, you done lost yo' motherfreakin' mind!",141837,"Lost Yo Mind",498,"Beyoncé",1,"B'Day"
"You must have lost yo mind",141837,"Lost Yo Mind",498,"Beyoncé",2,"B'Day"
"You must've just lost yo mind (Yo mind)",141837,"Lost Yo Mind",498,"Beyoncé",3,"B'Day"
"You must've just lost yo mind (Yo mind)",141837,"Lost Yo Mind",498,"Beyoncé",4,"B'Day"
"They told me 'bout all the lies (The lies)",141837,"Lost Yo Mind",498,"Beyoncé",5,"B'Day"
"I took you back all those times",141837,"Lost Yo Mind",498,"Beyoncé",6,"B'Day"
"You must have lost yo mind",141837,"Lost Yo Mind",498,"Beyoncé",7,"B'Day"
"You must've just lost yo mind (Yo mind)",141837,"Lost Yo Mind",498,"Beyoncé",8,"B'Day"
"That Chloe crop bag ain't mine (Wasn't mine)",141837,"Lost Yo Mind",498,"Beyoncé",9,"B'Day"
"Many earrings must I find",141837,"Lost Yo Mind",498,"Beyoncé",10,"B'Day"
"You must've just lost yo mind",141837,"Lost Yo Mind",498,"Beyoncé",11,"B'Day"
"I could shed so many tears",141837,"Lost Yo Mind",498,"Beyoncé",12,"B'Day"
"But I won't let you see me crying",141837,"Lost Yo Mind",498,"Beyoncé",13,"B'Day"
"Now it all adds up",141837,"Lost Yo Mind",498,"Beyoncé",14,"B'Day"
"Even the numbers",141837,"Lost Yo Mind",498,"Beyoncé",15,"B'Day"
"Let me exactly hear",141837,"Lost Yo Mind",498,"Beyoncé",16,"B'Day"
"But you you wonder",141837,"Lost Yo Mind",498,"Beyoncé",17,"B'Day"
"I know how my mama felt",141837,"Lost Yo Mind",498,"Beyoncé",18,"B'Day"
"Getting ran over",141837,"Lost Yo Mind",498,"Beyoncé",19,"B'Day"
"But this ain't a cycle here",141837,"Lost Yo Mind",498,"Beyoncé",20,"B'Day"
"This one is over",141837,"Lost Yo Mind",498,"Beyoncé",21,"B'Day"
"Something told me to check my time",141837,"Lost Yo Mind",498,"Beyoncé",22,"B'Day"
"If I'm the one that's always crying",141837,"Lost Yo Mind",498,"Beyoncé",23,"B'Day"
"Now that it's over",141837,"Lost Yo Mind",498,"Beyoncé",24,"B'Day"
"I can move on from here",141837,"Lost Yo Mind",498,"Beyoncé",25,"B'Day"
"Glad that it's over",141837,"Lost Yo Mind",498,"Beyoncé",26,"B'Day"
"So glad that it's over",141837,"Lost Yo Mind",498,"Beyoncé",27,"B'Day"
"I could've told ya",141837,"Lost Yo Mind",498,"Beyoncé",28,"B'Day"
"It's all in the atmosphere",141837,"Lost Yo Mind",498,"Beyoncé",29,"B'Day"
"I can't control ya",141837,"Lost Yo Mind",498,"Beyoncé",30,"B'Day"
"But I'm not a pushover no more",141837,"Lost Yo Mind",498,"Beyoncé",31,"B'Day"
"You must have lost yo mind",141837,"Lost Yo Mind",498,"Beyoncé",32,"B'Day"
"You must've just lost yo mind (Yo mind)",141837,"Lost Yo Mind",498,"Beyoncé",33,"B'Day"
"You must've just lost yo mind (Yo mind)",141837,"Lost Yo Mind",498,"Beyoncé",34,"B'Day"
"They told me 'bout all the lies (The lies)",141837,"Lost Yo Mind",498,"Beyoncé",35,"B'Day"
"I took you back all those times",141837,"Lost Yo Mind",498,"Beyoncé",36,"B'Day"
"You must have lost yo mind",141837,"Lost Yo Mind",498,"Beyoncé",37,"B'Day"
"You must've just lost yo mind (Yo mind)",141837,"Lost Yo Mind",498,"Beyoncé",38,"B'Day"
"That Chloe crop bag ain't mine (Wasn't mine)",141837,"Lost Yo Mind",498,"Beyoncé",39,"B'Day"
"Many earrings must I find",141837,"Lost Yo Mind",498,"Beyoncé",40,"B'Day"
"You must've just lost yo mind",141837,"Lost Yo Mind",498,"Beyoncé",41,"B'Day"
"You could shed so many tears",141837,"Lost Yo Mind",498,"Beyoncé",42,"B'Day"
"But you won't let me see you crying",141837,"Lost Yo Mind",498,"Beyoncé",43,"B'Day"
"If she really loves ya",141837,"Lost Yo Mind",498,"Beyoncé",44,"B'Day"
"Than that's what ya need to build",141837,"Lost Yo Mind",498,"Beyoncé",45,"B'Day"
"I'm more than your woman",141837,"Lost Yo Mind",498,"Beyoncé",46,"B'Day"
